mesh_code,transport_terrain_elderly_weight_coverage,transport_weighted_mean_ascent_m,transport_weighted_median_ascent_m,transport_weighted_p90_ascent_m,transport_weighted_mean_descent_m,transport_weighted_mean_maximum_grade_percent,medical_terrain_elderly_weight_coverage,medical_weighted_mean_ascent_m,medical_weighted_median_ascent_m,medical_weighted_p90_ascent_m,medical_weighted_mean_descent_m,medical_weighted_mean_maximum_grade_percent,terrain_metric_status
533513752,1.0,0.49152495561386056,0.2052356881970283,0.8413262553190037,14.473917515119446,6.9687688203778535,1.0,39.68102335312463,39.394734085707796,40.03082465282977,42.45262730768143,45.820377792370344,available
533513821,1.0,2.600878725758266,2.3618871069458045,4.4681444469996165,13.046908757790598,6.730475292398733,1.0,3.2114360229818297,2.9724444041693694,5.078701744223181,13.046908757790598,6.730475292398733,available
533513822,1.0,7.064929136830837,6.4927269851744445,14.096541617509844,12.676231765613403,14.59465895876935,1.0,3.5154380136918824,2.8360508296272364,6.800983861447514,13.2158942590145,7.455527732437018,available
533513831,1.0,4.596976180978124,4.468737881418726,5.428172313523148,5.457792750302909,8.81566620511374,1.0,5.416943640733692,5.465981517228827,7.510851902050208,13.484983819431152,10.076912488068858,available
533513832,1.0,3.51857304382235,3.3981959321307826,4.511387258371705,7.283362742817618,9.511553827717282,1.0,10.689223726566997,3.5921713266175086,44.31917690828601,15.729872299833636,13.471853053788324,available
533513841,1.0,4.75085890577566,3.8842379929131443,7.13918366649531,5.266957467307486,10.81569859762773,1.0,41.69067915096419,41.25617697661793,43.93458972673365,19.67137526688864,44.20042013280487,available
533513842,1.0,6.155012504524163,2.3017202780808663,15.503941489134416,6.2824162585538526,16.921340012332102,1.0,32.48549635486114,37.60501967111688,39.27627902933034,11.152817737743923,29.462236829506093,available
533513844,1.0,6.615639310102183,4.957607960621761,9.847931593718805,1.2434796825023517,6.62525704371641,1.0,13.784493442661713,12.386083390786109,17.276407023883152,0.21382156189540558,4.501329410168208,available
533513912,1.0,0.044056779111682126,0.04770431958720511,0.04770431958720511,6.279267153692872,7.133060113415702,1.0,5.287915471969654,5.301720332915884,5.301720332915884,7.065402098523848,6.974089628419842,available
533513934,1.0,1.2109632394252416,1.168460038932892,1.3996106970479296,0.6784459354141406,1.7251206785949618,1.0,30.088375534243337,30.045966249015436,30.431738058992792,5.304218141212614,10.368816287560726,available
533513942,1.0,4.700256992717046,6.47963687720808,7.080852608292364,4.857804237500943,11.534329072986534,1.0,12.662370501268667,12.936203518678791,16.939796292165305,5.604525506974069,7.329149924009323,available
533513943,1.0,1.047202084413665,0.30794039222170433,2.8237350642874404,1.7152833948284771,3.1409391194075496,1.0,27.662356594925043,27.416070795754365,29.508770665352902,6.05316219287477,12.14614972778515,available
533513944,1.0,3.8105468270450995,3.453044917687407,6.2160987121203775,4.464422211348318,15.08002375785908,1.0,20.937455711761345,20.962158529709477,25.4931896975688,4.73496672950111,11.356285615684559,available
533523021,1.0,0.6127538666167779,0.04646591431048286,2.5740152538193457,3.1087623562498257,3.4186051809664253,1.0,0.9123656855515324,0.5544574064466472,2.085512821090065,4.6652681123078485,5.01473976563898,available
533523022,1.0,0.27083436821620716,0.4432136590983351,0.6330679010010272,0.6218270374856275,1.513621422674409,1.0,2.567145765119604,2.5287264801884,2.60926387260489,5.154411428588364,3.110057625963256,available
533523023,1.0,0.15470295104773946,0.04646591431048286,0.8773368979929792,12.631491148996686,6.218833740173044,1.0,1.2107099098776366,0.6415526410445356,2.59014014529067,14.950335430291362,6.579886641517939,available
533523031,1.0,0.8396772855941977,0.40527739510773664,2.473913736589786,4.062732025738476,4.952274631868335,1.0,2.9690917658838294,2.6245168472564835,4.223820985279028,14.057782280704469,5.018813054812427,available
533523032,1.0,1.571149525529561,1.5916211874808042,2.114731949318301,1.1272287403536907,3.1407461016032783,1.0,16.673874168918413,7.68067299540556,31.17169068732167,12.61475777413323,6.942325544350462,available
533523041,1.0,0.5563037318336034,0.47979831374135884,1.3738201928957459,5.649243766034505,5.648314079371708,1.0,28.539529584187694,28.16830862302983,30.28359430059,12.21657249684938,14.632139948294496,available
533523042,1.0,0.1910894972105955,0.18505936538083745,0.3824470225752634,7.919666608792197,7.321506885969033,1.0,25.950442358029033,25.900299307058116,26.150118957193715,15.079870299586712,17.708235167104508,available
533523053,1.0,0.5109131609985431,0.4015921592096987,0.4015921592096987,25.391492284967548,5.688774795161517,1.0,21.853304133288482,23.87300609092021,25.736964514695632,28.134734087233568,23.547780041215503,available
533523114,0.8949240425200217,1.1211422107858968,1.1975638513813773,1.30038410004769,0.023150907616616267,1.6304736643791504,0.0,,,,,,unavailable
533523123,1.0,1.2733282217469344,1.2733282217469344,1.2733282217469344,0.0,1.1835449612446767,0.0,,,,,,unavailable
